curva,beta_hidden,beta_output,acc_mean,acc_sem,tiempo_seg
no_lineal,76.29883741958413,1220.7813987133468,0.8912333333333332,0.01280981250043481,317.4
no_lineal,76.29883741958413,1937.8696765407756,0.8738166666666666,0.012109255719245258,318.2
no_lineal,76.29883741958413,3076.176363118102,0.8684333333333334,0.015609849692018401,319.3
no_lineal,121.11685478379853,48.065255673720344,0.8894666666666667,0.001525037947311719,294.2
no_lineal,121.11685478379853,76.29883741958413,0.9068,0.0023697163449568318,300.3
no_lineal,121.11685478379853,121.11685478379853,0.91755,0.0025080979956045414,306.7
no_lineal,121.11685478379853,192.26102269488152,0.9178499999999999,0.005086965915181904,310.1
no_lineal,121.11685478379853,305.19534967833664,0.9090666666666666,0.007688242586838318,314.3
no_lineal,121.11685478379853,484.4674191351938,0.8933333333333334,0.005757426765748992,315.7
no_lineal,121.11685478379853,769.0440907795263,0.8972333333333333,0.006649366441554715,315.6
no_lineal,121.11685478379853,1220.7813987133468,0.8605333333333333,0.020194737121522723,317.7
no_lineal,121.11685478379853,1937.8696765407756,0.8813,0.010000694420333465,319.2
no_lineal,121.11685478379853,3076.176363118102,0.8373166666666667,0.022724831417701714,319.7
no_lineal,192.26102269488152,48.065255673720344,0.8984833333333334,0.0016140586064902125,300.3
no_lineal,192.26102269488152,76.29883741958413,0.9135,0.0017196575886559947,303.6
no_lineal,192.26102269488152,121.11685478379853,0.9219166666666667,0.002642844987817033,309.4
no_lineal,192.26102269488152,192.26102269488152,0.9236,0.004104469108991644,312.8
no_lineal,192.26102269488152,305.19534967833664,0.9180333333333334,0.004001550625371052,314.6
no_lineal,192.26102269488152,484.4674191351938,0.8989833333333334,0.009949911594619366,316.3
no_lineal,192.26102269488152,769.0440907795263,0.8777333333333334,0.009035434360011372,317.2
no_lineal,192.26102269488152,1220.7813987133468,0.8835833333333335,0.020514091814237426,318.7
no_lineal,192.26102269488152,1937.8696765407756,0.8741333333333333,0.021349035020260212,319.6
no_lineal,192.26102269488152,3076.176363118102,0.8266,0.014574025601124141,320.6
no_lineal,305.19534967833664,48.065255673720344,0.90315,0.001251887463880947,304.3
no_lineal,305.19534967833664,76.29883741958413,0.9173166666666667,0.0022455305402971863,307.3
no_lineal,305.19534967833664,121.11685478379853,0.9262,0.0018080068829760669,312.3
